id,lat,lng,name,address,phone,leader,distance,worktime,image
1718427,56.414897,61.918905,"Отдел полиции №23 ММО МВД России ""Каменск-Уральский""","Свердловская обл, Каменск-Уральский, Бугарева, 7",+7 (343) 934 80 90,,1536874,,
1718459,56.435059,61.892998,"Отдел полиции №24 ММО МВД России ""Каменск-Ураслький""","Свердловская обл, Каменск-Уральский, Карла Маркса, 83",+7 (343) 932 77 00,,1534999,,
1718486,57.847626,61.669479,"Межмуниципальный отдел полиции МВД России ""Алапаевский""","Свердловская обл, Алапаевск, Красной Армии, 7",+7 (343) 463 42 25,,1508798,,
1718506,58.449368,61.711215,"Отделение полиции №2 ММО МВД России ""Алапаевский""","Свердловская обл, Махнево, Победы, 26",+7 (343) 467 61 73,,1510689,,
1718533,58.000336,61.690679,"Отделение полиции №3 ММО МВД России ""Алапаевский""","Свердловская обл, Верхняя Синячиха, Кирова, 1",+7 (343) 464 81 02,,1509634,,
1718571,56.420563,58.530056,"Межмуниципальный отдел МВД России ""Артинский""","Свердловская обл, Арти, Ленина, 55",+7 (343) 912 11 55,,1330164,,
1718591,52.192138,56.588051,Отдел МВД России по Зианчуринскому району,"Башкортостан респ, Исянгулово, Промышленная, 4б",+7 (347) 852 15 15,,1333594,,
1718604,55.177545,53.806597,"Межмуниципальный отдел МВД России ""Бакалинский""","Башкортостан респ, Бакалы, Береговая, 3",+7 (347) 423 13 71,,1057076,,
1718620,54.110061,54.131904,"Межмуниципальный отдел МВД России ""Белебеевский""","Башкортостан респ, Белебей, Коммунистическая, 36а",+7 (347) 863 29 08,,1104951,,
1718621,57.342866,61.878436,"Межмуниципальный отдел МВД России ""Артемовский""","Свердловская обл, Артемовский, Мира, 15а",+7 (343) 632 12 02,,1523969,,
1718638,57.011048,61.468481,"Межмуниципальный отдел МВД России ""Асбестовский""","Свердловская обл, Асбест, им А.Королева, 22",+7 (343) 652 04 02,,1502248,,
1718647,57.398237,63.771213,"Межмуниципальный отдел МВД России ""Байкаловский""","Свердловская обл, Байкалово, Мальгина, 29а",+7 (343) 622 02 44,,1636447,Круглосуточно,
1718656,56.910694,60.803144,Отдел МВД России по г. Березовскому,"Свердловская обл, Березовский, Исакова, 5",+7 (343) 694 75 00,,1463106,,
1718667,56.775412,62.063678,Отдел МВД России по Богдановическому району,"Свердловская обл, Богданович, Мира, 1",+7 (343) 762 22 20,,1540755,,
1718679,53.970476,58.403285,"Межмуниципальный отдел МВД России ""Белорецкий""","Башкортостан респ, Белорецк, 5 Июля, 18",+7 (347) 924 24 02,,1376201,,
1718687,56.983205,60.569914,"Межмуниципальный отдел МВД России ""Верхнепышминский""","Свердловская обл, Верхняя Пышма, Уральских рабочих, 34",+7 (343) 685 36 92,,1448361,,
1718716,58.052174,60.588213,"Межмуниципальный отдел МВД России ""Верхнесалдинский""","Свердловская обл, Верхняя Салда, Спортивная, 2а",+7 (343) 452 46 65,,1444777,,
1718718,54.834009,56.414191,"Межмуниципальный отдел МВД России ""Иглинский""","Башкортостан респ, Иглино, Ленина, 52",,,1227366,,
1718730,53.439653,55.262443,"Межмуниципальный отдел МВД России ""Стерлибашевский""","Башкортостан респ, Стерлибашево, Ленина, 109",+7 (347) 392 20 80,,1198578,,
1718738,56.808433,61.326996,"Межмуниципальный отдел МВД России ""Заречный""","Свердловская обл, Заречный, Мира, 38",+7 (343) 777 13 02,,1495826,Круглосуточно,
1718751,60.698732,60.419985,"Межмуниципальный отдел МВД России ""Ивдельский""","Свердловская обл, Ивдель, 60 лет ВЛКСМ, 50",+7 (343) 862 24 42,,1465113,Круглосуточно,
1718763,57.674088,63.066997,"Межмуниципальный отдел МВД России ""Ирбитский""","Свердловская обл, Ирбит, 50 лет Октября, 17",+7 (343) 553 60 26,,1592342,Круглосуточно,
1718776,56.847449,62.705443,"Межмуниципальный отдел МВД России ""Камышловский""","Свердловская обл, Камышлов, Свердлова, 59",+7 (343) 752 32 21,,1578621,Круглосуточно,
1718794,58.705138,59.484004,"Межмуниципальный отдел МВД России ""Качканарский""","Свердловская обл, Качканар, 5-й, 67",+7 (343) 412 31 69,,1383062,,
1718823,59.769814,60.204003,"Межмуниципальный отдел МВД России ""Краснотурьинский""","Свердловская обл, Краснотурьинск, Октябрьская, 13",+7 (343) 142 21 79,,1435959,Круглосуточно,
1718856,56.613569,57.778795,"Межмуниципальный отдел МВД России ""Красноуфимский""","Свердловская обл, Красноуфимск, Мизерова, 107",+7 (343) 942 31 02,,1282414,,
1718885,55.190719,56.666662,"Отдел полиции по Нуримановскому району межмуниципального отдела МВД России ""Иглинский""","Башкортостан респ, Красная Горка, Советская, 123",+7 (347) 762 25 26,,1234959,,
1718887,58.28734,59.754801,"Межмуниципальный отдел МВД России ""Кушвинский""","Свердловская обл, Кушва, Коммуны, 84",+7 (343) 442 43 41,,1396412,Круглосуточно,
1718912,54.013411,55.887239,Отдел МВД России по Аургазинскому району,"Башкортостан респ, Толбазы, Ленина, 115",+7 (834) 745 21 40,,1217631,,
1718916,58.634361,59.797408,Отдел МВД России по ГО Лесной,"Свердловская обл, Лесной, Карла Маркса, 3",+7 (343) 423 71 75,,1400616,,
